id,name,normalized_name,entity_kind_key,country,province,city,address,postal_code,lat,lon,urls,contacts_phone,contacts_email,extra
0bbc6b82-134d-4e67-9a04-8693f5000940,Comisaría Conjunta Polígono Guadalquivir,comisaria conjunta poligono guadalquivir,police_station,España,Córdoba,,C/ Libertador Juan Rafael Moran n.º 4,,37.879573,-4.784759,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,957204898,,
186b6325-c292-46ff-942a-ef816f3ec6c7,Comisaría de A Coruña - Norte,comisaria de a coruna - norte,police_station,España,A Coruña,A Coruña - Norte,Avda. do Porto da Coruña n.º 7,,43.366103,-8.403142,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,981166300,,
cfd3c386-8e1f-4675-beff-a79216d60490,Comisaría de A Coruña - Sur,comisaria de a coruna - sur,police_station,España,A Coruña,A Coruña - Sur,C/ Médico Devesa Nuñez n.º 4,,43.346526,-8.415409,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,981166300,,
7e3a1b87-e656-4fee-a482-89f99a620695,Comisaría de Alcalá de Guadaira,comisaria de alcala de guadaira,police_station,España,Sevilla,Alcalá de Guadaira,C/ Maestro Casado s/n,,37.337754,-5.832109,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,955698888,,
949c3da4-a45d-4902-8fb2-87aaef503dfb,Comisaría de Alcalá de Henares,comisaria de alcala de henares,police_station,España,Madrid,Alcalá de Henares,"Glorieta de la Armada Española, 1",,40.493791,-3.35726,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,918796390,,
7413e220-1e7a-4b29-a04e-bfd04ecca1c3,Comisaría de Alcañiz,comisaria de alcaniz,police_station,España,Teruel,Alcañiz,Rda. de Caspe n.º 1,,41.051669,-0.126799,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,978835552,,
29fc8343-9f76-4569-8c13-b05c04016689,Comisaría de Alcantarilla,comisaria de alcantarilla,police_station,España,Murcia,Alcantarilla,C/ Eras n.º 15,,37.969702,-1.211744,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,968801100,,
d3b3ad56-e20a-4760-ad17-84cbd9bd5c7c,Comisaría de Alcázar de San Juan,comisaria de alcazar de san juan,police_station,España,Ciudad Real,Alcázar de San Juan,Avda. Álvarez Guerra n.º 10,,39.39467,-3.205914,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,926552820,,
38f8b796-2333-4577-9e56-d0497bc9fe2e,Comisaría de Alcira-Algemesí,comisaria de alcira-algemesi,police_station,España,Valencia,Alcira-Algemesí,C/ Pedro Morell n.º 4,,39.482483,-0.450476,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,962410366,,
ab5e965f-09d5-485b-a964-6521da6b2e4d,Comisaría de Alcobendas - San Sebastian de los Reyes,comisaria de alcobendas - san sebastian de los reyes,police_station,España,Madrid,Alcobendas - San Sebastian de los Reyes,Avda. España n.º 52,,40.547455,-3.635602,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,916592040,,
ac6aea95-e477-426a-98cc-ea7cb58049a1,Comisaría de Alcorcón,comisaria de alcorcon,police_station,España,Madrid,Alcorcón,C/ Alfredo Nobel n.º 10,,40.334356,-3.831971,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,914861570,,
c272f11f-f861-41ce-8d72-bb1c5f701831,Comisaría de Alcoy,comisaria de alcoy,police_station,España,Alicante,Alcoy,C/ Perú n.º 10,,38.700337,-0.482967,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,965330428,,
00b56d42-cfcb-4771-b081-fc5044710513,Comisaría de Algeciras,comisaria de algeciras,police_station,España,Cádiz,Algeciras,Avda. del Cuerpo Nacional de Policía s/n (antigua Avda. Embarcadero s/n),,36.15759,-5.4546,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,956588400,,
6fc1dced-df18-4ddc-b024-38cb5f4b2148,Comisaría de Alicante Centro,comisaria de alicante centro,police_station,España,Alicante,Alicante Centro,C/ Médico Pascual Pérez n.º 27,,38.34588,-0.487898,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,965201526,,
49ba9cf0-3583-45d6-aa4d-d3a81c08525d,Comisaría de Alicante Norte,comisaria de alicante norte,police_station,España,Alicante,Alicante Norte,C/ Diputado Joaquín Fuster n.º 2,,38.37072,-0.483484,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,965185068,,
1a74778f-1970-431f-a3cb-b43b37e6d26b,Comisaría de Almendralejo,comisaria de almendralejo,police_station,España,Badajoz,Almendralejo,Pl. de España n.º 2,,38.684472,-6.407671,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,924662354,,
639af0a5-a4fd-4b47-a85b-8e65997f5753,Comisaría de Altsasu/Alsasua,comisaria de altsasu/alsasua,police_station,España,Navarra,Altsasu/Alsasua,Avda. de Pamplona 16,31800,42.8912028,-2.158904,https://www.navarra.es/es/gobierno-de-navarra/organigrama/-/id/unidad/10005660,948564614,pfalsasua@cfnavarra.es,
884eb24a-e090-440e-847c-28859c9824de,Comisaría de Andújar,comisaria de andujar,police_station,España,Jaén,Andújar,C/ Corredera S. Bartolomé n.º 43,,38.040317,-4.059806,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,953515260,,
3be53e78-9250-44a7-8d1a-e059f58f0c94,Comisaría de Antequera,comisaria de antequera,police_station,España,Málaga,Antequera,C/ Ciudad de Oaxaca,,37.022333,-4.571597,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,952706350,,
987d97f0-8b07-4513-8664-e4a6d248d1b7,Comisaría de Aranda de Duero,comisaria de aranda de duero,police_station,España,Burgos,Aranda de Duero,C/ San Francisco n.º 92,,41.683532,-3.684537,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,947546100,,
b7f8d956-b9b4-4c37-a3ea-d4238e4559f7,Comisaría de Aranjuez,comisaria de aranjuez,police_station,España,Madrid,Aranjuez,Avda. Principe n.º 40,,40.035558,-3.598691,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,918929400,,
57175a33-075b-414a-bc56-0314e7873ed2,Comisaría de Arganzuela,comisaria de arganzuela,police_station,España,Madrid,Arganzuela,Rda. de Toledo n.º 26,,,,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,913221221,,
d92b106f-339d-4443-aa84-814dde9aece6,Comisaría de Arrecife,comisaria de arrecife,police_station,España,Las Palmas,Arrecife,"C/ Mastelero s/n, esquina con Vía Medular",,28.121807,-15.425603,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,928597107,,
950b1b0b-5f12-431d-b37a-41950bef2a6d,Comisaría de Astorga,comisaria de astorga,police_station,España,León,Astorga,Pl. de los Marqueses s/n,,42.455645,-6.059911,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,987616091,,
c7b213bf-9903-4289-ac3b-8cd670128e06,Comisaría de Avilés,comisaria de aviles,police_station,España,Asturias,Avilés,C/ Río San Martín n.º 2,,43.551023,-5.931439,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,985129797,,
3effb4f3-b7ab-4db3-975c-e64cbdd1ac2f,Comisaría de Badalona,comisaria de badalona,police_station,España,Barcelona,Badalona,Avinguda dels Vents n.º 9-13,,41.582464,1.60891,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,934972460,,
53beeb40-0280-47f0-8c56-d46fdd9912b8,Comisaría de Barcelona-Aeropuerto,comisaria de barcelona-aeropuerto,police_station,España,Barcelona,Barcelona-Aeropuerto,Aeropuerto del Prat de Llobregat,,41.557394,2.107728,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,932971219,,
a357ac05-cd00-4541-8ef9-12eb8a18e6f6,Comisaría de Baza,comisaria de baza,police_station,España,Granada,Baza,C/ Alhóndiga n.º 18,,37.154218,-3.602534,https://www.policia.es/_es/dependencias_localizador_accesible_provincias.php,958701820,,
