id,name,normalized_name,entity_kind_key,country,province,city,address,postal_code,lat,lon,urls,contacts_phone,contacts_email,extra
01bac392-5792-494e-964e-4d5601779d37,ACOMPANYA'M LLEIDA,acompanya'm lleida,hospital,España,Lleida,Lleida,TRANSVERSAL D'EXTREMADURA 13,25001,41.5999318,0.6446571,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,932142124,,"{""fax"":null,""concierto"":""Sin concierto"",""num_camas"":""31"",""codigo_ccn"":""0925001398"",""codigo_cnh"":""250254"",""tipo_centro"":""Hospitales de salud mental y tratamiento de toxicomanías"",""comunidad_autonoma"":""Cataluña"",""acreditacion_docente"":""SI"",""dependencia_funcional"":""Privados""}"
18168ccd-3063-4d7b-9edb-4acd795b1f13,"ADINFA, SOCIEDAD COOPERATIVA ANDALUZA","adinfa, sociedad cooperativa andaluza",hospital,España,Sevilla,Coria del Río,CALLE MARIA JESUS 3,41100,37.2866752,-6.0556791,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,607271338,,"{""fax"":null,""concierto"":""Red de utilización pública (RUP)"",""num_camas"":""25"",""codigo_ccn"":""0141006854"",""codigo_cnh"":""410496"",""tipo_centro"":""Hospitales de salud mental y tratamiento de toxicomanías"",""comunidad_autonoma"":""Andalucía"",""acreditacion_docente"":""NO"",""dependencia_funcional"":""Privados""}"
de9f4040-510b-4314-9f78-3c501b9f8beb,ANTIC HOSPITAL DE SANT JAUME I SANTA MAGDALENA,antic hospital de sant jaume i santa magdalena,hospital,España,Barcelona,Mataró,CALLE HOSPITAL 29-31,08301,41.539744,2.449254,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,937582800,,"{""fax"":null,""concierto"":""Red de utilización pública (RUP)"",""num_camas"":""70"",""codigo_ccn"":""0908005240"",""codigo_cnh"":""081580"",""tipo_centro"":""Hospitales de media y larga estancia"",""comunidad_autonoma"":""Cataluña"",""acreditacion_docente"":""NO"",""dependencia_funcional"":""Otras Entidades u o rganismos Públicos""}"
90ba1d66-5f90-4217-ba3d-b20ea93be601,APTIMA CENTRE CLINIC - MUTUA DE TERRASSA,aptima centre clinic - mutua de terrassa,hospital,España,Barcelona,Terrassa,PLAZA DOCTOR ROBERT 5,08221,41.563582,2.017558,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,937365072,,"{""fax"":null,""concierto"":""Sin concierto"",""num_camas"":""70"",""codigo_ccn"":""0908005231"",""codigo_cnh"":""081458"",""tipo_centro"":""Hospitales Generales"",""comunidad_autonoma"":""Cataluña"",""acreditacion_docente"":""NO"",""dependencia_funcional"":""Privados""}"
580244ca-cc98-405f-a124-56c1c55e499b,AREA PSIQUIATRICA SAN JUAN DE DIOS,area psiquiatrica san juan de dios,hospital,España,Palencia,Palencia,PASEO PADRE FAUSTINO CALVO 46,34005,41.9992279,-4.555388,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,979742300,,"{""fax"":null,""concierto"":""Concierto parcial"",""num_camas"":""97"",""codigo_ccn"":""0734000722"",""codigo_cnh"":""340040"",""tipo_centro"":""Hospitales de salud mental y tratamiento de toxicomanías"",""comunidad_autonoma"":""Castilla y León"",""acreditacion_docente"":""NO"",""dependencia_funcional"":""Privados""}"
db1c64b3-5471-4ca0-91a1-82e540e48224,AVANCES MEDICOS S.A.,avances medicos s.a.,hospital,España,Vizcaya,Santurtzi,"AVENIDA CRISTOBAL DE MURRIETA, AVENIDA/ETORBIDEA 70",48980,43.3231947,-3.0246166,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,0944947071,,"{""fax"":null,""concierto"":""Sin concierto"",""num_camas"":""24"",""codigo_ccn"":""1648000022"",""codigo_cnh"":""480293"",""tipo_centro"":""Hospitales de salud mental y tratamiento de toxicomanías"",""comunidad_autonoma"":""País Vasco"",""acreditacion_docente"":""NO"",""dependencia_funcional"":""Privados""}"
f2797367-9d1d-4e21-91fc-c327d18f7c44,AVANTMEDIC,avantmedic,hospital,España,Lleida,Lleida,CALLE ALFRED PERENYA 10,25008,41.6203834,0.6200702,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,973728292,,"{""fax"":null,""concierto"":""Sin concierto"",""num_camas"":""19"",""codigo_ccn"":""0925001345"",""codigo_cnh"":""250243"",""tipo_centro"":""Otros Centros con Internamiento"",""comunidad_autonoma"":""Cataluña"",""acreditacion_docente"":""NO"",""dependencia_funcional"":""Privados""}"
ac892686-db2a-4076-a17a-85b709009852,BENITO MENNI COMPLEX ASSISTENCIAL EN SALUT MENTAL,benito menni complex assistencial en salut mental,hospital,España,Barcelona,Granollers,CALLE FRANCESC RIBAS 59,08402,41.6104644,2.2982727,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,938425035,,"{""fax"":null,""concierto"":""Red de utilización pública (RUP)"",""num_camas"":""48"",""codigo_ccn"":""0908005248"",""codigo_cnh"":""081661"",""tipo_centro"":""Hospitales de salud mental y tratamiento de toxicomanías"",""comunidad_autonoma"":""Cataluña"",""acreditacion_docente"":""SI"",""dependencia_funcional"":""Privados""}"
2e9acd0e-cbb1-4b7a-b5fb-6c616841246a,"BENITO MENNI, COMPLEX ASSISTENCIAL EN SALUT MENTAL","benito menni, complex assistencial en salut mental",hospital,España,Barcelona,Sant Boi de Llobregat,CALLE DOCTOR ANTONI PUJADAS 38,08830,41.350318,2.037896,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,936402400,,"{""fax"":null,""concierto"":""Red de utilización pública (RUP)"",""num_camas"":""774"",""codigo_ccn"":""0908005192"",""codigo_cnh"":""080977"",""tipo_centro"":""Hospitales de salud mental y tratamiento de toxicomanías"",""comunidad_autonoma"":""Cataluña"",""acreditacion_docente"":""SI"",""dependencia_funcional"":""Privados""}"
de0e1b0f-e500-4225-8897-8fd9173046dd,CASAL DE CURACIO,casal de curacio,hospital,España,Barcelona,Vilassar de Mar,CALLE MARIA VIDAL 19,08340,41.503188,2.388312,https://www.sanidad.gob.es/ciudadanos/centros.do?dependenciaTipoCentro=&6578706f7274=1&nombreHosp=&botonHospitales=2&finalidadAsistencial=&d-4015021-e=1&provincia=&accion=Consultar&comunidad=&dependenciaFuncional=,937590241,,"{""fax"":null,""concierto"":""Red de utilización pública (RUP)"",""num_camas"":""81"",""codigo_ccn"":""0908005195"",""codigo_cnh"":""081022"",""tipo_centro"":""Hospitales de media y larga estancia"",""comunidad_autonoma"":""Cataluña"",""acreditacion_docente"":""SI"",""dependencia_funcional"":""Privados""}"
