id,name,normalized_name,entity_kind_key,country,province,city,address,postal_code,lat,lon,urls,contacts_phone,contacts_email,extra
4e3ac60b-269f-4e25-b5a8-c5c3629623cf,(EMBAJADA DE AUSTRALIA),(embajada de australia),embassy,España,Madrid,Madrid,Fiesta Nacional: 26 de enero,,40.416782,-3.703507,https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,,,"{""fax"":null,""raw_block"":""AUSTRALIA\n(EMBAJADA DE AUSTRALIA)\nFiesta Nacional: 26 de enero\nExcma. Sra. Rosemary Ann MORRIS CASTICO 16 septiembre 2024\nEmbajadora Extraordinaria y\nPlenipotenciaria\nSr. Peter Panayioti Michael KAKOGIANNIS 23 octubre 2023\nPrimer Secretario\n(Asuntos Políticos y Económicos)\nC.\nSra. Pei Lin YAP 12 diciembre 2023\nPrimera Secretaria\n(Asuntos Consulares y Administrativos)\nC.\nSr. William Ryan READ 20 diciembre 2023\nSegundo Secretario\n(Asuntos Políticos y Culturales)\nC.\nSra. Rachel Elise JONES 18 mayo 2023\nAgregada de Defensa\nC.\nSr. Simon Paul Joseph HAMSTEAD 09 julio 2024\nSegundo Secretario\n(Asuntos de Defensa)\nP.H."",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":29,""represented_country_code"":null,""represented_country_name"":""AUSTRALIA""}"
3dcae10a-6d2d-4e39-9ccd-6dc1eeadbae5,(EMBAJADA DE BARBADOS),(embajada de barbados),embassy,España,Madrid,Madrid,Fiesta Nacional: 30 de noviembre,,40.416782,-3.703507,http://www.foreign.gov.bb/;https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,003227371170,brussels@foreign.gov.bb,"{""fax"":""00 32 2 732 32 66"",""raw_block"":""BARBADOS\n(EMBAJADA DE BARBADOS)\nFiesta Nacional: 30 de noviembre\nEmbajador Extraordinario y Bruselas\nPlenipotenciario\nCancillería\nAv. Brugmann, 81. 1190 Forest, Bruselas\nTeléfono: 00 32 2 737 11 70/71 Fax: 00 32 2 732 32 66\nEmail: brussels@foreign.gov.bb\nWeb: http://www.foreign.gov.bb"",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":38,""represented_country_code"":null,""represented_country_name"":""BARBADOS""}"
8af41a35-4303-4c61-b662-ae4e7da87654,(EMBAJADA DE BELICE),(embajada de belice),embassy,España,Madrid,Madrid,"Boulevard Brand Whitlock 87/93, 6º- 1200 Bruselas",,40.416782,-3.703507,http://www.embassyofbelizebrussels.org/;https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,3227326204,embassy@embelizebrussels.be,"{""fax"":""322 732 62 46"",""raw_block"":""BELICE\n(EMBAJADA DE BELICE)\nFiesta Nacional: 21 de septiembre\nExcma. Sra. Gianni Avila\nEmbajadora Extraordinaria y Bruselas\nPlenipotenciaria\nCancillería:\nBoulevard Brand Whitlock 87/93, 6º- 1200 Bruselas\nTeléfono: 322 732 62 04.-. Fax: 322 732 62 46\nE-mail: embassy@embelizebrussels.be\nWeb: http://www.embassyofbelizebrussels.org"",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":42,""represented_country_code"":null,""represented_country_name"":""BELICE""}"
6f29c5c1-6b02-4af4-8a46-a97fc946ac48,(EMBAJADA DE BOSNIA Y HERZEGOVINA),(embajada de bosnia y herzegovina),embassy,España,Madrid,Madrid,Fiesta Nacional: 25 de noviembre,,40.416782,-3.703507,https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,915750870,info@embajadabh.es,"{""fax"":""91 435 50 56"",""raw_block"":""BOSNIA Y HERZEGOVINA\n(EMBAJADA DE BOSNIA Y HERZEGOVINA)\nFiesta Nacional: 25 de noviembre\nExcma. Sra. Vesna Andree ZAIMOVIC 21 febrero 2024\nEmbajadora Extraordinaria y\nPlenipotenciaria\nExcmo. Sr. Senad ZAIMOVIC\nSr. Armin ZECO 30 enero 2023\nMinistro Consejero\nC.\nSr. Aleksandar BUDISA 5 junio 2023\nPrimer Secretario\nS.\nCancillería\nC/ Jorge Juan nº 78 – 7 B. 28009 - MADRID\nTeléfono: 91 575 08 70 Fax: 91 435 50 56\nE-mail: info@embajadabh.es\nHorario telefónico de atención al público:\nDe 09,00 a 17,00 h"",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":47,""represented_country_code"":null,""represented_country_name"":""BOSNIA Y HERZEGOVINA""}"
4110d30f-9d65-4c92-b94a-a99b605d09d9,(EMBAJADA DE BRUNEI DARUSSALAM),(embajada de brunei darussalam),embassy,España,Madrid,Madrid,Fiesta Nacional: 23 de febrero,,40.416782,-3.703507,https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,33153646760,s.france@mfa.gov.bn;ambassade.brunei@wanadoo.fr,"{""fax"":""33 1 53 64 67 83"",""raw_block"":""BRUNEI\n(EMBAJADA DE BRUNEI DARUSSALAM)\nFiesta Nacional: 23 de febrero\nExcma. Sra. Datin Paduka Hajah Rakiah Haji Abdul Lamit\n Embajadora Extraordinaria y\n PlenipotenciariaParís\nCancillería\n 7 rue de Presbourg. -75116 – PARÍS\nTeléfono: 33 153 64 67 60/61 .-. Fax : 33 1 53 64 67 83\nE-mail: parís.france@mfa.gov.bn\nambassade.brunei@wanadoo.fr"",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":52,""represented_country_code"":null,""represented_country_name"":""BRUNEI""}"
f40f687b-d492-40ac-a4f3-286ec5fbc86e,(EMBAJADA DE BURKINA FASO),(embajada de burkina faso),embassy,España,Madrid,Madrid,"Boulevard Hausmann, 159 75008 - PARÍS",75008,48.8575475,2.3513765,https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,,s@diplomatie.gov.bf,"{""fax"":""33 142 56 50 07"",""raw_block"":""BURKINA FASO\n(EMBAJADA DE BURKINA FASO)\nFiesta Nacional: 11 de diciembre\nEmbajador Extraordinario y París\nPlenipotenciario\nCancillería:\nBoulevard Hausmann, 159 75008 - PARÍS\nTeléfono 33 143 59 90 63 .-. Fax: 33 142 56 50 07\nE-mail: amba.parís@diplomatie.gov.bf"",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":55,""represented_country_code"":null,""represented_country_name"":""BURKINA FASO""}"
438a65e4-9ade-4e9c-b2c6-e5c627bf326a,(EMBAJADA DE CABO VERDE),(embajada de cabo verde),embassy,España,Madrid,Madrid,Fiesta Nacional: 5 de julio,,40.43489,-3.678245,https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,915702568,info@embcv.cv,"{""fax"":""91 570 25 63"",""raw_block"":""CABO VERDE\n(EMBAJADA DE CABO VERDE)\nFiesta Nacional: 5 de julio\nExcmo. Sr. Eduardo Jorge LIMA BARROS SILVA 21 febrero 2024\nEmbajador Extraordinario y\nPlenipotenciario\nSra. Odete María LOPES SILVA ALVES 19 octubre 2020\nConsejera\nS.\nCancillería\nC/ Príncipe de Vergara nº 93 -1º A-B. 28006 - MADRID\nTeléfono: 91 570 25 68 .-. Fax: 91 570 25 63\nE-mail: info@embcv.cv"",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":57,""represented_country_code"":null,""represented_country_name"":""CABO VERDE""}"
5b53b966-29ed-4a06-ad85-2867f3174b61,(EMBAJADA DE COLOMBIA),(embajada de colombia),embassy,España,Madrid,Madrid,Fiesta Nacional: 20 de julio,,40.3634311,-3.6924831,https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,,,"{""fax"":null,""raw_block"":""COLOMBIA\n (EMBAJADA DE COLOMBIA)\n Fiesta Nacional: 20 de julio\nExcmo. Sr. Eduardo AVILA NAVARRETE 23 enero 2023\nEmbajador Extraordinario y\nPlenipotenciario\nExcma. Sra. Claudia FORERO PRICE\nSra. María Andrea TORRES MORENO 30 julio 2021\nMinistra\nS.\nSr. Santiago MEJÍA IDARRAGA 9 diciembre 2022\nMinistro Consejero\nS.\nSra. Irma Alejandra BONILLA LEGUIZAMON 12 junio 2025\nMinistra Plenipotenciaria\nC.\nSr. Nicolás Enrique MEDELLÍN LIZARRALDE 1 diciembre 2022\nConsejero\nC.\nSra. Natalia ESCRUCERIA RESTREPO 12 julio 2023\nConsejera\n(Agregada Comercial)\nC.\nSra. Ava Mariana GOMEZ DAZA 2 agosto 2024\nConsejera\nC."",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":75,""represented_country_code"":null,""represented_country_name"":""COLOMBIA""}"
f97b8779-79d9-4e47-9450-9325aae7c53f,(EMBAJADA DE COMMONWEALTH DE DOMINICA),(embajada de commonwealth de dominica),embassy,España,Madrid,Madrid,Fiesta Nacional: 3 de noviembre,,40.416782,-3.703507,https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,442073705194,info@dominicahighcommission.co.uk,"{""fax"":""44 207 373 87 43"",""raw_block"":""DOMINICA\n(EMBAJADA DE COMMONWEALTH DE DOMINICA)\nFiesta Nacional: 3 de noviembre\nEmbajador Extraordinario y Londres\nPlenipotenciario\nCancillería\n1, Collingham Gardens, LONDON SW5 OHW\nTeléfono: 44 207 370 51 94 Fax: 44 207 373 87 43\nE-mail: info@dominicahighcommission.co.uk\nWeb: www.dominicahighcommission.co.uk"",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":94,""represented_country_code"":null,""represented_country_name"":""DOMINICA""}"
b1e932f3-b839-449b-9931-09bff57579f2,(EMBAJADA DE FILIPINAS),(embajada de filipinas),embassy,España,Madrid,Madrid,Fiesta Nacional: 12 de junio,,40.4167279,-3.7032905,https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf,,,"{""fax"":null,""raw_block"":""FILIPINAS\n(EMBAJADA DE FILIPINAS)\nFiesta Nacional: 12 de junio\nExcmo. Sr. Philippe LHUILLIER JONES 15 junio 2017\nEmbajador Extraordinario y\nPlenipotenciario\nExcma. Sra. Edna LHUILLIER DIAGO\nSr. Mark Francis HAMOY 4 mayo 2023\nMinistro Consejero\nC.\nSr. Althea Karen ANTONIO 13 septiembre 2024\nConsejera\n(Asuntos Comerciales)\nC.\nSr. Eric VALENZUELA 5 marzo 2021\nPrimer Secretario\n(Asuntos Consulares)\nC.\nSra. Dyan Kristine MIRANDA PASTRANA 16 junio 2024\nPrimera Secretaria\nC.\nSr. Chester DIAZ AMARADO 13 enero 2014\nAgregado\n(Asuntos Administrativos)\nS.\nSra. Kristine WONG 7 octubre 2021\nAgregada"",""mission_type"":""embassy"",""host_country_code"":""ES"",""host_country_name"":""España"",""source_document_url"":""https://www.exteriores.gob.es/es/Ministerio/Protocolo/Documents/2ALISTA.pdf"",""head_of_mission_name"":null,""head_of_mission_role"":null,""source_document_page"":124,""represented_country_code"":null,""represented_country_name"":""FILIPINAS""}"
